path,currentWidth,currentHeight,currentBytes,currentType,originalMatch,originalPath,originalWidth,originalHeight,originalBytes,originalType,sameBytes,better,improvementRatio,lowForHero,usedByTourImageRefs,usedFields
images/tour-photos/Burma/02/01.webp,1024,444,95057,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Burma/02/02.webp,1024,444,79779,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Burma/02/03.webp,1024,444,81485,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Burma/02/04.webp,1024,444,109609,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Burma/02/05.webp,1024,444,72406,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Burma/02/06.webp,1024,444,56306,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Burma/03/01.webp,1024,444,41335,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Burma/03/02.webp,1024,444,58774,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Burma/03/03.webp,1024,444,71253,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Burma/03/04.webp,1024,444,95312,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Burma/03/05.webp,1024,444,44479,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Burma/03/06.webp,1024,444,78801,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Burma/04/01.webp,1024,444,70774,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Burkina Faso/01/01.webp,1024,444,140164,WEBP,false,,0,0,0,,false,false,0,true,2,image1|mainPhoto
images/tour-photos/Burkina Faso/01/02.webp,1024,444,130422,WEBP,false,,0,0,0,,false,false,0,true,3,image1|image2|mainPhoto
images/tour-photos/Burkina Faso/01/03.webp,1024,444,97594,WEBP,false,,0,0,0,,false,false,0,true,2,image2|image3
images/tour-photos/Burkina Faso/01/04.webp,1024,444,144464,WEBP,false,,0,0,0,,false,false,0,true,2,image3|image4
images/tour-photos/Burkina Faso/01/05.webp,1024,444,82034,WEBP,false,,0,0,0,,false,false,0,true,2,image4|image5
images/tour-photos/Burkina Faso/01/06.webp,1024,444,104708,WEBP,false,,0,0,0,,false,false,0,true,2,image5|image6
images/tour-photos/Bulgaria/01/01.webp,1561,650,149522,WEBP,true,../../villavillage/siempre-frontend/siempretour/images/tour-photos/Bulgaria/01/01.webp,1561,650,149522,WEBP,true,false,1,false,4,image1|mainPhoto
images/tour-photos/Bulgaria/01/02.webp,1470,612,136564,WEBP,true,../../villavillage/siempre-frontend/siempretour/images/tour-photos/Bulgaria/01/02.webp,1470,612,136564,WEBP,true,false,1,false,2,image2
images/tour-photos/Bulgaria/01/03.webp,2107,878,158502,WEBP,true,../../villavillage/siempre-frontend/siempretour/images/tour-photos/Bulgaria/01/03.webp,2107,878,158502,WEBP,true,false,1,false,2,image3
images/tour-photos/Bulgaria/01/04.webp,2235,930,172986,WEBP,true,../../villavillage/siempre-frontend/siempretour/images/tour-photos/Bulgaria/01/04.webp,2235,930,172986,WEBP,true,false,1,false,2,image4
images/tour-photos/Bulgaria/01/05.webp,1470,612,86970,WEBP,true,../../villavillage/siempre-frontend/siempretour/images/tour-photos/Bulgaria/01/05.webp,1470,612,86970,WEBP,true,false,1,false,2,image5
images/tour-photos/Bulgaria/01/06.webp,1470,612,98086,WEBP,true,../../villavillage/siempre-frontend/siempretour/images/tour-photos/Bulgaria/01/06.webp,1470,612,98086,WEBP,true,false,1,false,2,image6
images/tour-photos/Bulgaria/03/01.webp,1646,685,71256,WEBP,true,../../villavillage/siempre-frontend/siempretour/images/tour-photos/Bulgaria/03/01.webp,1646,685,71256,WEBP,true,false,1,false,2,image1|mainPhoto
images/tour-photos/Bulgaria/03/02.webp,1714,714,110920,WEBP,true,../../villavillage/siempre-frontend/siempretour/images/tour-photos/Bulgaria/03/02.webp,1714,714,110920,WEBP,true,false,1,false,1,image2
images/tour-photos/Bulgaria/03/03.webp,1632,679,91414,WEBP,true,../../villavillage/siempre-frontend/siempretour/images/tour-photos/Bulgaria/03/03.webp,1632,679,91414,WEBP,true,false,1,false,1,image3
images/tour-photos/Bulgaria/03/04.webp,1632,680,179104,WEBP,true,../../villavillage/siempre-frontend/siempretour/images/tour-photos/Bulgaria/03/04.webp,1632,680,179104,WEBP,true,false,1,false,1,image4
images/tour-photos/Bulgaria/03/05.webp,2204,918,246502,WEBP,true,../../villavillage/siempre-frontend/siempretour/images/tour-photos/Bulgaria/03/05.webp,2204,918,246502,WEBP,true,false,1,false,1,image5
images/tour-photos/Bulgaria/03/06.webp,1482,617,212570,WEBP,true,../../villavillage/siempre-frontend/siempretour/images/tour-photos/Bulgaria/03/06.webp,1482,617,212570,WEBP,true,false,1,false,1,image6
images/tour-photos/Bulgaria/02/01.webp,935,390,102396,WEBP,true,../../villavillage/siempre-frontend/siempretour/images/tour-photos/Bulgaria/02/01.webp,935,390,102396,WEBP,true,false,1,true,4,image1|mainPhoto
images/tour-photos/Bulgaria/02/02.webp,1470,613,78146,WEBP,true,../../villavillage/siempre-frontend/siempretour/images/tour-photos/Bulgaria/02/02.webp,1470,613,78146,WEBP,true,false,1,false,2,image2
images/tour-photos/Bulgaria/02/03.webp,1212,505,103616,WEBP,true,../../villavillage/siempre-frontend/siempretour/images/tour-photos/Bulgaria/02/03.webp,1212,505,103616,WEBP,true,false,1,false,2,image3
images/tour-photos/Bulgaria/02/04.webp,1552,646,209828,WEBP,true,../../villavillage/siempre-frontend/siempretour/images/tour-photos/Bulgaria/02/04.webp,1552,646,209828,WEBP,true,false,1,false,2,image4
images/tour-photos/Bulgaria/02/05.webp,1577,657,145672,WEBP,true,../../villavillage/siempre-frontend/siempretour/images/tour-photos/Bulgaria/02/05.webp,1577,657,145672,WEBP,true,false,1,false,2,image5
images/tour-photos/Bulgaria/02/06.webp,1572,655,154620,WEBP,true,../../villavillage/siempre-frontend/siempretour/images/tour-photos/Bulgaria/02/06.webp,1572,655,154620,WEBP,true,false,1,false,2,image6
images/tour-photos/Brazil/04/06.webp,1024,444,56052,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/05/01.webp,1024,444,66428,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/05/02.webp,1024,444,77320,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/05/03.webp,1024,444,148686,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/05/04.webp,1024,444,71293,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/05/05.webp,1024,444,85571,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/05/06.webp,1024,444,83400,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/06/01.webp,1024,444,79011,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/06/02.webp,1024,444,95492,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/06/03.webp,1024,444,80649,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/06/04.webp,1024,444,97708,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/06/05.webp,1024,444,85203,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/06/06.webp,1024,444,88165,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/07/01.webp,1024,444,121461,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/07/02.webp,1024,444,67264,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/07/03.webp,1024,444,91573,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/07/04.webp,1024,444,112609,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/07/05.jpg.webp,1024,444,68572,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/07/06.webp,1024,444,66128,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/08/01.webp,1024,444,64082,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/08/02.webp,1024,444,76541,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/08/03.webp,1024,444,123735,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/08/04.webp,1024,444,113132,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/08/05.webp,1024,444,93732,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/08/06.webp,1024,444,61068,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/01/01.webp,1024,444,77277,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/01/02.webp,1024,444,98785,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/01/03.webp,1024,444,67555,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/01/04.webp,1024,444,85496,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/01/05.webp,1024,444,89387,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/01/06.webp,1024,444,84120,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/02/01.webp,1024,444,67705,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/02/02.webp,1024,444,47335,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/02/03.webp,1024,444,103234,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/02/04.webp,1024,444,92218,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/02/05.webp,1024,444,120103,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/02/06.webp,1024,444,58282,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/03/01.webp,1024,444,93874,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/03/02.webp,1024,444,64801,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/03/03.webp,1024,444,91037,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/03/04.webp,1024,444,132080,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/03/05.webp,1024,444,97146,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/03/06.webp,1024,444,61068,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/04/01.webp,1024,444,48156,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/04/02.webp,1024,444,118442,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/04/03.webp,1024,444,76298,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/04/04.webp,1024,444,128776,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/04/05.webp,1024,444,87102,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/04/06.webp,1024,444,56052,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/05/01.webp,1024,444,66428,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/05/02.webp,1024,444,77320,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/05/03.webp,1024,444,148686,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/05/04.webp,1024,444,71293,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/05/05.webp,1024,444,85571,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/05/06.webp,1024,444,83400,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/06/01.webp,1024,444,79011,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Brazil/03-Latin-America/06/02.webp,1024,444,95492,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/19/03.webp,1024,444,56919,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/19/04.webp,1024,444,48224,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/19/05.webp,1024,444,74522,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/19/06.webp,1024,444,109027,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/20/01.webp,1024,444,82092,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/20/02.webp,1024,444,113775,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/20/03.webp,1024,444,85711,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/20/04.webp,1024,444,123390,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/20/05.webp,1024,444,59336,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/20/06.webp,1024,444,87972,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/21/01.webp,1024,444,63239,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/21/02.webp,1024,444,88638,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/21/03.webp,1024,444,92649,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/21/04.webp,1024,444,121368,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/21/05.webp,1024,444,17595,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/21/06.webp,1024,444,56329,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/01/01.webp,1024,444,58369,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/01/02.webp,1024,444,120839,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/01/03.webp,1024,444,77588,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/01/04.webp,1024,444,38887,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/01/05.webp,1024,444,87035,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/01/06.webp,1024,444,35650,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/02/01.webp,1024,444,104477,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/02/02.webp,1024,444,73765,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/02/03.webp,1024,444,67430,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/02/04.webp,1024,444,127691,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/02/05.webp,1024,444,87623,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/02/06.webp,1024,444,71855,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/03/01.webp,1024,444,89892,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/03/02.webp,1024,444,95423,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/03/03.webp,1024,444,67727,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/03/04.webp,1024,444,91840,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/03/05.webp,1024,444,115071,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/03/06.webp,1024,444,94772,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/04/01.webp,1024,444,142727,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/04/02.webp,1024,444,121897,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/04/03.webp,1024,444,89875,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/04/04.webp,1024,444,97408,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/04/05.webp,1024,444,52347,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/04/06.webp,1024,444,163042,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/05/01.webp,1024,444,148086,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/05/02.webp,1024,444,46158,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/05/03.webp,1024,444,80449,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/05/04.webp,1024,444,124139,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/05/05.webp,1024,444,106921,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/05/06.webp,1024,444,67062,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/06/01.webp,1024,444,99932,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/06/02.webp,1024,444,63078,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/06/03.webp,1024,444,99239,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/06/04.webp,1024,444,84070,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/06/05.webp,1024,444,122853,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/06/06.webp,1024,444,93229,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/07/01.webp,1024,444,109591,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/07/02.webp,1024,444,120003,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/07/03.webp,1024,444,125259,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/07/04.webp,1024,444,83377,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/07/05.webp,1024,444,17595,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/07/06.webp,1024,444,101307,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/08/01.webp,1024,444,76223,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/08/02.webp,1024,444,48753,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/08/03.webp,1024,444,105580,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/08/04.webp,1024,444,93337,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/08/05.webp,1024,444,17595,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/08/06.webp,1024,444,79711,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/09/01.webp,1024,444,88598,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/09/02.webp,1024,444,125230,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/09/03.webp,1024,444,78508,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/09/04.webp,1024,444,109952,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/09/05.webp,1024,444,92861,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/09/06.webp,1024,444,59881,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
images/tour-photos/Botswana/02-Africa/10/01.webp,1024,444,106375,JPEG,false,,0,0,0,,false,false,0,true,7,image1|image2|image3|image4|image5|image6|mainPhoto
